PrivateFrameworks/NeutrinoKit : 101.12.160
PrivateFrameworks/Notes : 1079
PrivateFrameworks/NotesShared : 1079
PrivateFrameworks/NotesUI : 1079
PrivateFrameworks/NotificationCenterUI : 823
PrivateFrameworks/OSInstaller : 1298.1.2
PrivateFrameworks/PAImaging : 101.12.160
PrivateFrameworks/PAImagingCore : 101.12.160
PrivateFrameworks/PDFKit : 825
PrivateFrameworks/PIP : 108
PrivateFrameworks/PackageKit : 970.5
PrivateFrameworks/PersonalizationPortrait : 1040
PrivateFrameworks/PersonalizationPortraitInternals : 1040
PrivateFrameworks/PhotoAnalysis : 101.12.160
PrivateFrameworks/PhotoFoundation : 101.12.160
PrivateFrameworks/PhotoImaging : 101.12.160
PrivateFrameworks/PhotoLibrary : 101.12.160
PrivateFrameworks/PhotoLibraryServices : 101.12.160
PrivateFrameworks/PhotoVision : 101.12.160
PrivateFrameworks/PhotosFormats : 101.12.160
PrivateFrameworks/PhotosGraph : 101.12.160
PrivateFrameworks/PhotosImagingFoundation : 101.12.160
PrivateFrameworks/PhotosPlayer : 101.12.160
PrivateFrameworks/PhotosUICore : 101.12.160
PrivateFrameworks/PipelineKit : 101.12.160
PrivateFrameworks/PlacesKit : 101.12.160
PrivateFrameworks/PrintKit : 244
PrivateFrameworks/ProactiveEventTracker : 255
PrivateFrameworks/ProactiveExperiments : 1040
PrivateFrameworks/ProactiveExperimentsInternals : 1040
PrivateFrameworks/ProactiveML : 1040
PrivateFrameworks/ProactiveSupport : 255
PrivateFrameworks/ProactiveSupportStubs : 255
PrivateFrameworks/ProofReader : 490
PrivateFrameworks/QuickLookIosmac : 897
PrivateFrameworks/RTCReporting : 10.57
PrivateFrameworks/Rapport : 180.24
PrivateFrameworks/RapportUI : 180.24
PrivateFrameworks/RemoteServiceDiscovery : 1738.0.11
PrivateFrameworks/RemoteXPC : 1738.0.11
PrivateFrameworks/ResponseKit : 146
PrivateFrameworks/Restore : 508
PrivateFrameworks/RunningBoard : 223.0.3
PrivateFrameworks/RunningBoardServices : 223.0.3
PrivateFrameworks/Safari : 15608.2.2
PrivateFrameworks/SafariCore : 15608.2.2
PrivateFrameworks/SafariFoundation : 15608.2.2
PrivateFrameworks/SafariSafeBrowsing : 15608.2.2
PrivateFrameworks/SafariShared : 15608.2.2
PrivateFrameworks/SafeEjectGPU : 32.6
PrivateFrameworks/ScreenReader : 681
PrivateFrameworks/ScreenReaderCore : 681
PrivateFrameworks/ScreenSharing : 499.47
PrivateFrameworks/ScreenTimeCore : 292
PrivateFrameworks/ScreenTimeServiceUI : 292
PrivateFrameworks/ScreenTimeUI : 292
PrivateFrameworks/SearchFoundation : 306
PrivateFrameworks/SecCodeWrapper : 448.0.1
PrivateFrameworks/ShareKit : 633
PrivateFrameworks/ShareServicesCore : 101.12.160
PrivateFrameworks/ShareSheet : 1459.1
PrivateFrameworks/Sharing : 1459.1
PrivateFrameworks/SharingXPCServices : 1459.1
PrivateFrameworks/SidecarCore : 182
PrivateFrameworks/SidecarUI : 182
PrivateFrameworks/SiriFoundation : 200.0.40
PrivateFrameworks/SiriUI : 200.0.40
PrivateFrameworks/SoftwareUpdate : 1275.1
PrivateFrameworks/SpeechObjects : 9.0.14
PrivateFrameworks/SpeechRecognitionCommandServices : 3.0.65
PrivateFrameworks/SpeechRecognitionCore : 6.0.73
PrivateFrameworks/Spotlight : 2057.1
PrivateFrameworks/SpotlightIndex : 2057.1
PrivateFrameworks/SpotlightServerKit : 2057.1
PrivateFrameworks/SpotlightServices : 2057.1
PrivateFrameworks/StorageKit : 580.1
PrivateFrameworks/SuggestionsSpotlightMetrics : 1040
PrivateFrameworks/Symbolication : 64510.160
PrivateFrameworks/SymptomDiagnosticReporter : 1238.0.1
PrivateFrameworks/SymptomReporter : 1238.0.1
PrivateFrameworks/Symptoms : 1238.0.1
PrivateFrameworks/SystemMigration : 2058
PrivateFrameworks/TVRemoteCore : 98
PrivateFrameworks/TextInputMenuUI : 243
PrivateFrameworks/TimeSync : 800.14
PrivateFrameworks/Tourist : 1.0.64
PrivateFrameworks/UHASHelloExtensionPoint-macOS : 177
PrivateFrameworks/UIFoundation : 650
PrivateFrameworks/UIKitSystemAppServices : 177
PrivateFrameworks/URLFormatting : 119.5
PrivateFrameworks/UXKit : 101.12.160
PrivateFrameworks/UniversalAccess : 475
PrivateFrameworks/UsageTracking : 117
PrivateFrameworks/UserActivity : 352.1
PrivateFrameworks/VectorKit : 1596.20.7.30.1
PrivateFrameworks/VideoProcessing : 823
PrivateFrameworks/ViewBridge : 453
PrivateFrameworks/WebDriver : 15608.2.2
PrivateFrameworks/WebInspector : 15608.2.2
PrivateFrameworks/WebInspectorUI : 15608.2.2
PrivateFrameworks/WorkflowKit : 1026
PrivateFrameworks/iCloudDrive : 48
PrivateFrameworks/iCloudDriveCore : 48
PrivateFrameworks/iLifeMediaBrowser : 777
PrivateFrameworks/ktrace : 354.0.2
PrivateFrameworks/oncrpc : 53.0.1
CoreServices/AVB Audio Configuration : 800.16
CoreServices/AddressBookUrlForwarder : 2407.1
CoreServices/AirPlayUIAgent : 406.11
CoreServices/Automator Installer : 485
CoreServices/Bluetooth Setup Assistant : 7.0.0d105
CoreServices/BluetoothUIServer : 7.0.0d105
CoreServices/ControlStrip : 200
CoreServices/CoreLocationAgent : 2387.0.3
CoreServices/CoreServicesUIAgent : 331
CoreServices/Dock : 2032
CoreServices/Dwell Control : 279
CoreServices/Finder : 1291
CoreServices/Install Command Line Developer Tools : 2370
CoreServices/Install in Progress : 970.5
CoreServices/Installer Progress : 540
CoreServices/Installer : 959
CoreServices/Keychain Circle Notification : 59306.0.19
CoreServices/ManagedClient : 1248
CoreServices/NotificationCenter : 823
CoreServices/OBEXAgent : 7.0.0d105
CoreServices/PIPAgent : 108
CoreServices/Paired Devices : 180.24
CoreServices/Problem Reporter : 15009
CoreServices/RapportUIAgent : 180.24
CoreServices/Setup Assistant : 2465
CoreServices/Siri : 200.0.40
CoreServices/Software Update : 1275.1
CoreServices/Spotlight : 2057.1
CoreServices/TextInputMenuAgent : 243
CoreServices/TextInputSwitcher : 243
CoreServices/UIKitSystem : 177
CoreServices/UniversalAccessControl : 475
CoreServices/VoiceOver : 681
CoreServices/loginwindow : 1979
CoreServices/screencaptureui : 249
Applications/Archive Utility : 124
Applications/Feedback Assistant : 411
Applications/Network Utility : 160
Applications/Screen Sharing : 499.47
Frameworks/ContactsUI : 1049
Frameworks/MessageUI : 3578.1
Frameworks/MobileCoreServices : 1063.1
PrivateFrameworks/AppAnalytics : 18
PrivateFrameworks/BaseBoardUI : 456
PrivateFrameworks/DataDetectorsUI : 376
PrivateFrameworks/DocumentManager : 163
PrivateFrameworks/DocumentManagerCore : 163
PrivateFrameworks/FrontBoard : 614
PrivateFrameworks/Home : 363.1
PrivateFrameworks/HomeUI : 363.1
PrivateFrameworks/NewsAnalytics : 2289
PrivateFrameworks/NewsArticles : 2289
PrivateFrameworks/NewsCore : 2289
PrivateFrameworks/NewsFeed : 2289
PrivateFrameworks/NewsFeedLayout : 2289
PrivateFrameworks/NewsFoundation : 2289
PrivateFrameworks/NewsServicesInternal : 2289
PrivateFrameworks/NewsSubscription : 2289
PrivateFrameworks/NewsTransport : 2289
PrivateFrameworks/NewsUI : 2289
PrivateFrameworks/NewsUI2 : 2289
PrivateFrameworks/Silex : 2289
PrivateFrameworks/TeaActivities : 56
PrivateFrameworks/TeaCharts : 56
PrivateFrameworks/TeaDB : 56
PrivateFrameworks/TeaFoundation : 56
PrivateFrameworks/TeaSettings : 56
PrivateFrameworks/TeaTemplate : 56
PrivateFrameworks/TeaUI : 56
PrivateFrameworks/TeaUIKit : 56
PrivateFrameworks/UHASHelloExtensionPoint-iOS : 177
PrivateFrameworks/UserNotificationsExtensionPoint : 1
PrivateFrameworks/WebCore : 15608.2.2
PrivateFrameworks/WebKitLegacy : 15608.2.2
